property_id,address,pct_flooded,max_depth_ft,depth_lower_ft,depth_upper_ft,depth_ci_ft,impact_class,confidence_score,recommended_action,adjuster_note,urban_flag,optical_available,optical_water_pct,confidence_factors,ensemble_disagreement,ensemble_note,ensemble_votes
IAN-00001,"25325 Rampart Boulevard, Punta Gorda, 33948",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 25325 Rampart Boulevard indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00002,19190 Cochran Boulevard,0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 19190 Cochran Boulevard indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00003,"3601 East Price Boulevard, North Port, FL, 34288",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 3601 East Price Boulevard indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00004,"25500 Airport Road, Punta Gorda, FL",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 25500 Airport Road indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0256,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00005,"326 Marion, 33950",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 326 Marion indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00006,"9700 SW Riverview Cir, 34268",0.0,0.0,0.0,0.0,0.0,Remote-Deny,97,Deny remotely — no significant flooding detected by satellite,Satellite data at 9700 SW Riverview Cir indicates 0.0ft depth; remote-deny per 97% confidence.,0,1,0.0457,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
IAN-00007,"1451 Tamiami Trail, 33950",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 1451 Tamiami Trail indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
IAN-00008,"26500 Jones Loop Road, Punta Gorda, FL, 33950-4708",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 26500 Jones Loop Road indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00009,"9083 Mac Drive, Punta Gorda, FL, 33950",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 9083 Mac Drive indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00010,"3139 Burnt Store Road, Punta Gorda",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 3139 Burnt Store Road indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00011,"18700 Veterans Boulevard, Port Charlotte, FL, 33954-1018",0.0,0.0,0.0,0.0,0.0,Review,82,Flag for manual review — independent sensors (SAR/optical/DEM) disagree,Satellite data at 18700 Veterans Boulevard indicates 0.0ft depth; review per 82% confidence.,1,1,0.1213,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",1,Sensors disagree: optical indicate flooding while SAR indicate dry/implausible — routed to manual review.,"{""sar"": ""dry"", ""optical"": ""flood"", ""dem_hydrology"": ""abstain""}"
IAN-00012,"27319 Puno Dr, Punta Gorda, 33983",0.0,0.0,0.0,0.0,0.0,Review,82,Flag for manual review — independent sensors (SAR/optical/DEM) disagree,Satellite data at 27319 Puno Dr indicates 0.0ft depth; review per 82% confidence.,1,1,0.1008,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",1,Sensors disagree: optical indicate flooding while SAR indicate dry/implausible — routed to manual review.,"{""sar"": ""dry"", ""optical"": ""flood"", ""dem_hydrology"": ""abstain""}"
IAN-00013,"25781 Aysen Drive, Punta Gorda, 33983",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 25781 Aysen Drive indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
IAN-00014,"900 Kings Highway, Port Charlotte, FL, 33980",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 900 Kings Highway indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00015,"139 West Marion Avenue, Punta Gorda, FL, 33950",0.0,0.0,0.0,0.0,0.0,Review,82,Flag for manual review — independent sensors (SAR/optical/DEM) disagree,Satellite data at 139 West Marion Avenue indicates 0.0ft depth; review per 82% confidence.,1,1,0.1748,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",1,Sensors disagree: optical indicate flooding while SAR indicate dry/implausible — routed to manual review.,"{""sar"": ""dry"", ""optical"": ""flood"", ""dem_hydrology"": ""abstain""}"
IAN-00016,"21229 Olean Boulevard, Port Charlotte, 33952",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 21229 Olean Boulevard indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00017,"131 West Marion Avenue, Punta Gorda, FL, 33950",0.0,0.0,0.0,0.0,0.0,Review,82,Flag for manual review — independent sensors (SAR/optical/DEM) disagree,Satellite data at 131 West Marion Avenue indicates 0.0ft depth; review per 82% confidence.,1,1,0.1791,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",1,Sensors disagree: optical indicate flooding while SAR indicate dry/implausible — routed to manual review.,"{""sar"": ""dry"", ""optical"": ""flood"", ""dem_hydrology"": ""abstain""}"
IAN-00018,"201 West Marion Avenue, Punta Gorda, FL, 33950",0.0,0.0,0.0,0.0,0.0,Review,82,Flag for manual review — independent sensors (SAR/optical/DEM) disagree,Satellite data at 201 West Marion Avenue indicates 0.0ft depth; review per 82% confidence.,1,1,0.1116,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",1,Sensors disagree: optical indicate flooding while SAR indicate dry/implausible — routed to manual review.,"{""sar"": ""dry"", ""optical"": ""flood"", ""dem_hydrology"": ""abstain""}"
IAN-00019,"25098 Olympia Avenue, Punta Gorda, FL, 33950",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 25098 Olympia Avenue indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00020,317 Tamiami Trail,0.0,0.0,0.0,0.0,0.0,Remote-Deny,82,Deny remotely — no significant flooding detected by satellite,Satellite data at 317 Tamiami Trail indicates 0.0ft depth; remote-deny per 82% confidence.,1,1,0.0878,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""flood""}"
IAN-00021,"236 Tamiami Trail, Punta Gorda, FL, 33950",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 236 Tamiami Trail indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00022,309 Tamiami Trail,0.0,0.0,0.0,0.0,0.0,Review,82,Flag for manual review — independent sensors (SAR/optical/DEM) disagree,Satellite data at 309 Tamiami Trail indicates 0.0ft depth; review per 82% confidence.,1,1,0.1164,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",1,Sensors disagree: optical indicate flooding while SAR indicate dry/implausible — routed to manual review.,"{""sar"": ""dry"", ""optical"": ""flood"", ""dem_hydrology"": ""abstain""}"
IAN-00023,"318 Tamiami Trail, Punta Gorda, FL, 33950",0.0,0.0,0.0,0.0,0.0,Remote-Deny,82,Deny remotely — no significant flooding detected by satellite,Satellite data at 318 Tamiami Trail indicates 0.0ft depth; remote-deny per 82% confidence.,1,1,0.0567,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""abstain""}"
IAN-00024,305 Tamiami Trail,0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 305 Tamiami Trail indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0489,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00025,111 Olympia Avenue,0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 111 Olympia Avenue indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.031,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00026,"117 Herald Court, Punta Gorda, FL, 33950",0.0,0.0,0.0,0.0,0.0,Remote-Deny,82,Deny remotely — no significant flooding detected by satellite,Satellite data at 117 Herald Court indicates 0.0ft depth; remote-deny per 82% confidence.,1,1,0.0747,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""abstain""}"
IAN-00027,321 West Retta Esplanade,0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 321 West Retta Esplanade indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0334,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00028,215 Olympia Avenue,0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 215 Olympia Avenue indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
IAN-00029,"1777 Tamiami Trail, Port Charlotte, FL, 33948",0.0,0.0,0.0,0.0,0.0,Review,82,Flag for manual review — independent sensors (SAR/optical/DEM) disagree,Satellite data at 1777 Tamiami Trail indicates 0.0ft depth; review per 82% confidence.,1,1,0.1164,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}]",1,Sensors disagree: optical indicate flooding while SAR indicate dry/implausible — routed to manual review.,"{""sar"": ""dry"", ""optical"": ""flood"", ""dem_hydrology"": ""abstain""}"
IAN-00030,"3941 Tamiami Trail, Punta Gorda, FL, 33950",0.0,0.0,0.0,0.0,0.0,Remote-Deny,88,Deny remotely — no significant flooding detected by satellite,Satellite data at 3941 Tamiami Trail indicates 0.0ft depth; remote-deny per 88% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 15, ""reason"": ""Imagery 2d post-event \u2014 very fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""abstain""}"
