property_id,address,pct_flooded,max_depth_ft,depth_lower_ft,depth_upper_ft,depth_ci_ft,impact_class,confidence_score,recommended_action,adjuster_note,urban_flag,optical_available,optical_water_pct,confidence_factors,ensemble_disagreement,ensemble_note,ensemble_votes
HARV-00321,"NSI Structure 123370830, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,96,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123370830 indicates 0.0ft depth; remote-deny per 96% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00322,"NSI Structure 122556721, Fort Bend County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 122556721 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00323,"NSI Structure 122539265, Fort Bend County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 122539265 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00324,"NSI Structure 122551102, Fort Bend County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 122551102 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00325,"NSI Structure 123519388, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123519388 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00326,"NSI Structure 124019571, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 124019571 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00327,"NSI Structure 123481823, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,96,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123481823 indicates 0.0ft depth; remote-deny per 96% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00328,"NSI Structure 124246936, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 124246936 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00329,"NSI Structure 123482249, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123482249 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00330,"NSI Structure 124241446, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 124241446 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00331,"NSI Structure 123354987, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,96,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123354987 indicates 0.0ft depth; remote-deny per 96% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00332,"NSI Structure 123364660, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,96,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123364660 indicates 0.0ft depth; remote-deny per 96% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00333,"NSI Structure 123489415, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123489415 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00334,"NSI Structure 123386259, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,96,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123386259 indicates 0.0ft depth; remote-deny per 96% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00335,"NSI Structure 123832690, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123832690 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00336,"NSI Structure 124434329, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,81,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 124434329 indicates 0.0ft depth; remote-deny per 81% confidence.,1,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Urban SAR shadow"", ""delta"": -15, ""reason"": ""Dense urban area \u2014 radar shadow can mimic water""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00337,"NSI Structure 123388903, Harris County, TX",6.7,0.59,0.0,1.57,0.98,Review,72,Flag for manual review — borderline measurements or low confidence,Satellite data at NSI Structure 123388903 indicates 0.6ft depth; review per 72% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": -4, ""reason"": ""Shallow (0.6ft) \u2014 hardest to measure""}, {""factor"": ""Coverage coherence"", ""delta"": -3, ""reason"": ""7% coverage \u2014 ambiguous partial""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
HARV-00338,"NSI Structure 123355171, Harris County, TX",0.0,0.0,0.0,0.0,0.0,Remote-Deny,96,Deny remotely — no significant flooding detected by satellite,Satellite data at NSI Structure 123355171 indicates 0.0ft depth; remote-deny per 96% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""flood""}"
